date;heure;GEN;LOGNES;AUT;PA15L;CERGY;NOGENT;A1;RN2;DEF;RUR-NO;PA18;OPERA;RAMBO;BOB;PA04C;RUR_S;RN6;HAUS;VITRY;RD934;BASCH;ELYS;BP_EST;TREMB
10/10/2016;6;26;32;60;n/d;29;40;90;62;23;28;34;40;20;30;29;21;39;41;43;47;51;47;50;31
10/10/2016;7;30;36;52;n/d;34;45;126;90;37;35;48;48;43;33;36;34;53;59;68;50;61;58;81;36
10/10/2016;8;38;41;43;n/d;34;50;95;89;45;25;55;57;74;54;49;35;65;60;59;78;66;77;59;51
10/10/2016;9;45;54;70;n/d;32;58;100;76;55;22;51;65;21;58;53;20;63;75;93;58;75;68;81;63
10/10/2016;10;57;n/d;71;n/d;31;59;111;57;64;33;60;60;23;63;53;19;50;47;47;83;70;99;45;63
10/10/2016;11;n/d;49;48;n/d;37;52;104;60;54;29;51;47;20;45;47;14;42;49;45;60;57;63;43;60
10/10/2016;12;40;42;42;n/d;17;40;89;58;42;11;47;43;18;52;43;12;33;45;30;40;55;77;44;n/d
10/10/2016;13;33;41;33;n/d;15;44;58;54;26;10;43;43;14;35;39;15;32;44;20;35;36;61;37;n/d
10/10/2016;14;28;30;27;n/d;11;36;52;32;23;20;32;36;7;31;33;15;29;31;27;48;34;43;48;n/d
10/10/2016;15;19;12;20;n/d;8;28;32;25;24;11;28;37;4;18;26;14;35;37;26;33;47;82;30;n/d
10/10/2016;16;9;17;27;n/d;12;22;50;20;12;8;16;23;9;8;17;11;45;19;12;37;26;22;17;n/d
10/10/2016;17;12;16;22;n/d;12;16;52;21;10;8;13;18;10;11;14;11;25;14;13;53;25;22;15;n/d
10/10/2016;18;11;20;29;n/d;13;15;50;19;11;14;13;24;13;10;12;7;22;20;14;35;31;22;14;n/d
10/10/2016;19;18;20;47;n/d;16;15;39;29;20;12;19;25;20;18;13;2;22;21;19;18;27;22;13;n/d
10/10/2016;20;26;18;43;n/d;12;22;50;35;15;11;29;24;16;21;19;5;27;20;18;9;33;29;19;n/d
10/10/2016;21;27;20;38;n/d;13;27;39;31;15;10;32;31;12;19;22;5;29;27;20;14;36;26;22;n/d
10/10/2016;22;24;23;30;n/d;15;23;44;31;19;10;27;27;12;15;23;8;19;26;22;16;28;27;25;n/d
10/10/2016;23;18;20;29;n/d;12;22;25;31;17;12;23;24;14;18;21;11;25;17;20;13;27;17;23;n/d
10/10/2016;24;18;21;30;n/d;11;19;36;20;16;9;18;20;12;12;17;10;20;16;18;8;21;21;29;n/d
11/10/2016;1;17;21;20;n/d;10;22;19;24;15;8;18;18;14;19;17;8;16;19;14;11;24;15;18;n/d
11/10/2016;2;17;19;24;n/d;11;21;30;25;16;12;18;19;14;11;16;12;21;15;15;11;21;17;22;n/d
11/10/2016;3;18;19;22;n/d;14;21;28;24;17;13;17;20;12;15;19;9;18;19;20;9;31;19;27;n/d
11/10/2016;4;21;18;22;n/d;16;21;47;39;16;13;22;24;12;20;23;9;19;25;25;10;40;23;37;n/d
11/10/2016;5;24;14;38;n/d;20;23;48;31;19;17;28;32;11;13;28;10;25;27;23;21;38;24;39;n/d
11/10/2016;6;21;13;32;n/d;24;20;48;25;22;24;23;33;15;15;23;8;19;24;21;22;51;21;34;n/d
11/10/2016;7;24;15;28;n/d;29;22;51;34;28;25;27;34;20;17;23;9;19;34;22;33;53;39;43;n/d
11/10/2016;8;22;16;36;n/d;23;22;55;32;32;26;38;39;15;17;30;8;22;28;22;39;43;32;47;n/d
11/10/2016;9;n/d;17;55;n/d;17;25;44;34;38;n/d;34;31;21;19;28;17;17;39;32;37;44;45;36;n/d
11/10/2016;10;n/d;21;54;n/d;n/d;27;46;40;38;n/d;30;35;18;15;29;20;28;32;32;36;53;51;38;n/d
11/10/2016;11;n/d;20;44;n/d;n/d;26;51;37;35;22;32;35;14;18;30;24;30;33;30;34;54;46;45;n/d
11/10/2016;12;n/d;22;50;n/d;31;23;56;42;35;22;34;39;20;16;31;25;31;37;22;34;54;52;37;20
11/10/2016;13;n/d;28;59;n/d;26;23;55;45;37;26;36;43;16;18;35;21;24;43;21;35;57;67;36;25
11/10/2016;14;n/d;29;48;n/d;28;22;52;36;37;23;33;36;19;18;30;20;26;41;22;46;48;63;40;24
11/10/2016;15;24;25;44;n/d;16;22;44;35;38;65;28;40;21;15;29;20;26;35;24;30;39;54;50;23
11/10/2016;16;21;23;30;n/d;16;25;48;38;31;19;27;42;20;19;26;12;24;32;21;25;42;52;40;25
11/10/2016;17;22;23;29;n/d;22;27;53;40;28;20;28;40;22;22;28;21;29;31;26;41;47;48;43;27
11/10/2016;18;27;23;33;n/d;24;26;64;58;33;33;33;42;31;25;28;16;37;39;35;46;57;54;51;39
11/10/2016;19;34;27;45;n/d;36;29;64;55;33;31;39;40;33;27;31;14;37;37;31;57;46;47;52;39
11/10/2016;20;37;35;42;n/d;45;35;65;55;35;31;43;36;36;31;34;23;30;38;36;47;57;47;49;38
11/10/2016;21;36;40;44;n/d;32;36;63;60;33;31;42;39;30;32;37;22;34;37;33;46;51;47;58;38
11/10/2016;22;35;37;47;n/d;36;34;42;45;33;32;42;38;26;35;39;22;34;41;31;43;48;37;50;37
11/10/2016;23;35;33;42;n/d;43;33;48;49;34;35;39;47;30;35;37;25;28;37;27;29;40;38;42;42
11/10/2016;24;35;31;44;n/d;41;34;46;41;38;34;40;44;26;33;35;24;30;36;32;20;43;74;41;40
12/10/2016;1;35;30;39;n/d;38;33;41;40;36;35;42;39;31;31;33;22;28;32;26;26;46;38;38;37
12/10/2016;2;36;31;34;n/d;43;36;45;44;36;41;39;38;27;32;36;23;31;33;32;24;43;36;39;36
12/10/2016;3;36;31;43;n/d;46;35;47;52;37;39;39;37;26;35;41;24;33;38;37;27;45;35;39;33
12/10/2016;4;38;31;47;n/d;42;37;59;46;38;41;40;40;26;36;41;26;30;39;39;27;50;43;43;33
12/10/2016;5;42;35;50;n/d;51;42;89;57;41;44;45;43;31;39;43;26;36;45;40;45;53;46;53;38
12/10/2016;6;47;38;57;n/d;50;44;85;60;52;47;53;54;35;41;45;22;51;58;41;45;63;60;64;42
12/10/2016;7;51;42;56;n/d;58;49;100;72;55;50;61;62;36;74;50;25;49;63;53;65;73;61;70;46
12/10/2016;8;55;45;75;n/d;55;64;89;73;64;48;64;64;39;63;59;31;48;65;52;97;79;68;n/d;51
12/10/2016;9;53;47;87;n/d;50;61;80;69;67;46;67;71;42;51;58;25;45;59;51;62;81;72;n/d;48
12/10/2016;10;53;48;79;n/d;46;57;70;72;67;42;64;68;27;38;57;21;33;61;47;35;75;61;n/d;n/d
12/10/2016;11;51;43;72;n/d;43;49;68;58;61;32;61;63;24;36;n/d;15;20;62;41;23;77;76;n/d;n/d
12/10/2016;12;42;29;72;n/d;29;41;63;63;57;35;53;57;25;32;n/d;12;19;58;31;23;68;70;n/d;41
12/10/2016;13;41;30;70;n/d;18;36;60;62;54;15;50;57;22;26;46;14;24;58;35;30;54;82;n/d;38
12/10/2016;14;37;32;50;n/d;15;35;62;58;48;14;48;52;24;25;45;13;25;47;29;25;46;69;n/d;33
12/10/2016;15;31;28;43;n/d;14;34;51;49;36;14;40;49;31;24;39;13;23;43;27;24;47;84;n/d;31
12/10/2016;16;29;25;44;n/d;13;34;55;53;34;19;39;47;27;27;36;11;20;45;34;24;52;60;n/d;33
12/10/2016;17;31;33;43;n/d;23;36;56;59;39;19;43;49;23;27;38;14;30;45;38;35;56;63;n/d;32
12/10/2016;18;33;29;40;n/d;27;33;58;46;40;23;38;55;33;25;35;17;31;44;30;50;51;56;n/d;31
12/10/2016;19;32;27;48;n/d;21;32;52;47;37;22;36;44;36;28;33;20;27;38;37;51;48;43;n/d;31
12/10/2016;20;29;32;45;n/d;24;30;43;49;30;25;35;35;38;22;33;16;21;33;26;47;49;43;n/d;31
12/10/2016;21;25;27;33;n/d;27;29;32;51;31;29;34;29;32;23;32;20;23;30;25;28;39;42;n/d;28
12/10/2016;22;23;22;35;n/d;24;26;31;38;25;26;31;31;20;17;28;17;20;28;25;24;33;28;n/d;26
12/10/2016;23;22;33;25;n/d;21;25;32;31;24;21;26;31;20;20;24;17;20;20;17;23;31;28;n/d;23
12/10/2016;24;20;24;24;n/d;20;24;34;31;21;20;23;25;16;n/d;22;18;17;20;21;24;29;18;n/d;21
13/10/2016;1;19;23;24;n/d;20;20;24;31;19;16;22;23;12;20;20;16;14;23;19;9;34;20;n/d;20
13/10/2016;2;17;21;16;n/d;18;19;28;25;18;15;20;20;15;n/d;20;16;14;16;19;17;27;14;n/d;19
13/10/2016;3;17;18;17;n/d;13;19;29;23;19;14;19;19;12;n/d;18;12;19;13;17;14;28;17;n/d;17
13/10/2016;4;17;16;24;n/d;15;19;37;22;15;16;19;21;15;n/d;16;18;18;15;16;26;28;22;n/d;17
13/10/2016;5;15;15;36;n/d;17;19;42;34;16;9;19;17;11;15;18;16;18;25;23;26;35;21;n/d;18
13/10/2016;6;16;18;34;n/d;17;20;42;41;20;17;21;31;18;20;21;20;25;21;18;21;n/d;n/d;n/d;18
13/10/2016;7;18;21;43;n/d;20;25;42;46;24;16;24;37;15;18;23;15;33;31;25;25;39;n/d;n/d;17
13/10/2016;8;23;23;48;n/d;20;23;47;56;30;18;34;40;19;17;27;19;40;35;22;22;41;n/d;n/d;20
13/10/2016;9;26;25;54;n/d;21;26;40;45;36;17;33;46;21;20;32;16;36;38;32;22;42;n/d;n/d;21
13/10/2016;10;24;24;52;n/d;21;25;47;56;40;19;32;45;22;22;34;13;39;38;29;22;46;n/d;n/d;25
13/10/2016;11;26;22;41;n/d;23;25;46;44;38;21;40;39;22;16;31;21;27;40;24;22;43;n/d;n/d;24
13/10/2016;12;27;22;41;n/d;18;25;46;47;38;24;39;42;18;21;28;16;31;44;24;27;42;n/d;n/d;25
13/10/2016;13;26;25;48;n/d;29;23;45;42;31;22;32;40;25;18;28;14;28;38;23;21;49;n/d;n/d;24
13/10/2016;14;26;28;35;n/d;24;24;50;37;34;25;30;41;14;22;28;14;29;31;24;23;35;35;n/d;26
13/10/2016;15;25;23;30;n/d;18;22;42;33;34;20;29;33;20;15;27;15;28;27;24;21;34;29;n/d;19
13/10/2016;16;21;13;31;n/d;14;18;39;41;27;18;25;30;15;15;25;16;33;31;19;20;32;26;n/d;18
13/10/2016;17;20;14;28;n/d;15;19;40;42;25;21;25;33;24;18;22;13;36;36;18;31;38;35;n/d;23
13/10/2016;18;21;20;28;n/d;20;20;36;49;26;17;25;34;21;19;22;15;38;33;17;22;38;31;n/d;24
13/10/2016;19;21;22;37;n/d;20;22;41;45;23;18;27;42;17;22;25;14;29;31;20;16;41;32;n/d;23
13/10/2016;20;22;21;23;n/d;18;21;37;31;21;21;26;33;14;13;24;12;24;27;15;13;35;23;n/d;21
13/10/2016;21;19;17;24;n/d;16;18;35;26;19;17;24;21;19;17;20;13;27;24;19;14;27;20;n/d;18
13/10/2016;22;19;19;31;n/d;20;17;31;27;19;15;22;22;15;18;20;13;26;25;18;12;31;13;n/d;17
13/10/2016;23;17;17;21;n/d;14;20;27;25;20;14;21;25;11;13;19;13;19;26;19;12;29;17;n/d;17
13/10/2016;24;18;19;22;n/d;17;21;30;20;17;12;22;23;14;16;21;15;23;22;16;16;31;22;n/d;16
14/10/2016;1;18;20;23;n/d;18;20;25;27;21;15;23;23;21;13;22;15;19;23;20;11;26;22;n/d;16
14/10/2016;2;19;18;21;n/d;17;18;25;18;20;18;21;21;15;14;20;14;17;19;17;11;23;18;n/d;16
14/10/2016;3;16;16;23;n/d;15;18;25;24;17;16;19;18;13;13;18;15;20;18;18;14;24;13;n/d;17
14/10/2016;4;16;14;26;n/d;20;14;39;25;17;14;18;21;17;15;16;14;20;24;13;10;27;20;n/d;18
14/10/2016;5;17;17;33;n/d;17;16;44;31;18;16;19;24;17;15;18;12;28;19;16;18;34;17;n/d;17
14/10/2016;6;17;18;36;n/d;15;17;43;41;21;19;21;28;20;17;19;13;31;29;15;40;33;23;n/d;17
14/10/2016;7;19;17;32;n/d;22;17;46;47;25;14;21;32;13;14;19;12;38;27;21;51;38;28;n/d;19
14/10/2016;8;24;20;37;n/d;36;20;48;48;36;19;26;35;13;19;25;12;30;33;23;43;39;35;63;19
14/10/2016;9;23;23;48;n/d;25;22;46;47;38;14;27;43;20;19;29;13;31;33;25;34;47;35;46;19
14/10/2016;10;22;19;58;n/d;19;21;47;51;42;15;30;n/d;18;17;29;12;31;36;28;26;42;n/d;40;19
14/10/2016;11;22;18;42;n/d;22;24;47;46;36;18;29;n/d;24;17;34;14;27;35;27;23;50;n/d;45;21
14/10/2016;12;20;27;40;n/d;18;24;47;37;30;17;31;n/d;19;12;30;12;33;39;24;23;42;n/d;36;20
14/10/2016;13;22;23;51;n/d;19;22;55;41;35;12;28;n/d;16;11;26;12;33;36;22;25;43;n/d;46;18
14/10/2016;14;21;17;33;n/d;22;24;48;47;41;20;29;45;22;18;27;14;23;36;25;30;40;n/d;50;18
14/10/2016;15;20;19;29;n/d;16;24;40;40;27;19;28;34;19;15;24;17;31;35;19;24;44;21;42;17
14/10/2016;16;21;22;23;n/d;23;20;36;41;25;18;26;32;27;17;23;15;27;29;22;24;36;22;34;18
14/10/2016;17;20;23;20;n/d;21;18;40;34;24;17;24;30;24;19;21;13;25;22;23;40;39;22;20;19
14/10/2016;18;19;23;22;n/d;18;19;37;22;21;23;23;24;26;15;20;12;33;19;20;33;37;24;23;20
14/10/2016;19;18;22;22;n/d;22;18;35;21;20;24;26;34;27;22;19;10;23;18;15;27;36;17;16;19
14/10/2016;20;19;25;45;n/d;21;18;31;21;20;20;26;27;21;15;21;14;26;23;23;19;37;21;15;18
14/10/2016;21;18;17;44;n/d;19;20;34;23;19;15;26;23;26;17;23;13;18;17;19;17;35;22;21;18
14/10/2016;22;20;17;43;n/d;24;18;40;22;19;12;26;22;29;15;21;19;16;20;15;8;37;26;27;16
14/10/2016;23;19;17;37;n/d;24;19;38;27;21;17;22;30;22;20;22;24;19;28;17;8;39;27;23;16
14/10/2016;24;21;19;30;n/d;23;23;50;23;24;19;23;27;30;22;24;30;22;29;21;10;33;26;23;16
15/10/2016;1;23;21;28;n/d;24;22;41;28;25;23;27;27;21;20;27;16;34;32;28;18;42;31;24;22
15/10/2016;2;25;27;32;n/d;28;26;43;31;27;25;31;33;19;25;30;13;31;37;29;24;43;31;26;30
15/10/2016;3;27;32;21;n/d;26;27;40;25;27;19;28;30;19;19;28;14;21;24;17;24;30;23;21;33
15/10/2016;4;19;27;29;n/d;25;24;45;22;22;19;20;23;15;17;21;18;20;22;21;18;33;22;20;25
15/10/2016;5;21;20;29;n/d;22;25;56;32;23;19;22;22;19;26;25;18;27;29;28;16;42;24;28;21
15/10/2016;6;24;24;34;n/d;26;26;56;35;22;21;26;33;25;23;28;13;30;30;24;25;46;28;34;25
15/10/2016;7;26;28;35;n/d;25;26;50;39;24;21;28;37;13;25;29;16;29;32;27;30;48;28;38;27
15/10/2016;8;27;28;30;n/d;24;28;69;43;25;21;30;37;12;31;28;15;31;37;20;32;43;35;40;29
15/10/2016;9;27;n/d;32;n/d;21;26;61;42;29;19;31;33;15;22;29;16;25;38;19;38;50;34;46;27
15/10/2016;10;26;n/d;31;n/d;14;22;65;39;25;18;31;24;16;20;27;11;24;31;20;39;41;34;46;23
15/10/2016;11;24;n/d;31;n/d;17;23;56;45;24;15;26;33;19;20;23;13;32;30;23;29;48;32;41;18
15/10/2016;12;22;n/d;29;n/d;14;24;62;37;19;13;28;33;11;22;24;14;26;33;16;28;42;31;40;18
15/10/2016;13;22;17;21;n/d;15;22;57;36;18;12;22;33;14;21;26;10;20;32;14;26;37;31;36;19
15/10/2016;14;17;16;20;n/d;9;21;47;33;17;16;17;27;13;18;20;8;21;31;16;29;38;31;35;19
15/10/2016;15;15;11;23;n/d;13;19;52;27;18;14;13;28;11;19;17;11;14;33;16;25;28;45;32;17
15/10/2016;16;12;11;18;n/d;14;16;52;33;17;12;13;24;12;14;16;11;15;37;16;21;32;31;40;12
15/10/2016;17;11;13;22;n/d;14;13;60;38;13;17;16;20;10;16;17;10;19;40;20;24;38;41;49;15
15/10/2016;18;18;12;27;n/d;15;17;60;38;13;15;20;27;13;18;20;12;25;39;24;25;40;45;48;23
15/10/2016;19;17;13;24;n/d;14;15;69;36;14;17;23;31;14;18;23;7;25;40;19;16;40;40;55;16
15/10/2016;20;19;12;20;n/d;17;16;52;30;15;16;26;30;11;16;24;8;22;40;17;12;37;30;50;15
15/10/2016;21;19;12;27;n/d;13;14;49;25;17;15;24;26;12;10;24;11;16;38;16;13;35;30;35;13
15/10/2016;22;15;n/d;17;n/d;11;15;42;32;16;15;21;28;15;12;20;10;20;29;19;12;36;29;43;12
15/10/2016;23;14;12;24;n/d;15;18;43;30;12;14;18;24;16;12;19;8;23;24;15;9;31;26;40;12
15/10/2016;24;14;13;18;n/d;17;14;42;24;12;13;20;22;16;13;20;7;20;31;10;14;27;35;43;10
16/10/2016;1;15;11;20;n/d;14;12;41;27;15;12;19;27;11;13;20;11;18;29;12;12;31;24;39;12
16/10/2016;2;17;9;19;n/d;14;14;39;28;18;11;18;25;12;20;21;10;17;21;12;10;34;23;30;11
16/10/2016;3;17;11;19;n/d;19;15;43;28;17;11;19;21;16;15;20;11;15;24;16;11;31;23;27;14
16/10/2016;4;17;n/d;17;n/d;13;13;41;23;13;15;18;21;13;16;17;8;15;15;14;9;34;17;31;14
16/10/2016;5;17;n/d;16;n/d;18;11;34;23;15;13;15;18;11;14;16;14;18;16;17;12;28;19;24;14
16/10/2016;6;16;n/d;8;n/d;18;11;24;17;14;15;13;16;8;10;16;10;20;22;11;17;25;13;28;15
16/10/2016;7;12;16;16;n/d;16;10;29;22;13;17;13;12;10;14;16;10;19;15;10;20;27;15;25;13
16/10/2016;8;12;17;19;n/d;17;11;35;29;14;15;12;12;11;12;16;11;19;18;12;22;25;23;29;12
16/10/2016;9;11;16;16;n/d;21;16;45;28;14;12;14;19;11;10;15;10;17;20;16;16;28;25;24;15
16/10/2016;10;12;15;24;n/d;14;13;51;34;15;13;14;26;13;8;13;7;15;22;14;16;31;29;30;14
16/10/2016;11;12;14;14;n/d;13;13;37;35;12;8;14;26;10;13;13;7;15;22;9;14;27;21;26;11
16/10/2016;12;14;n/d;16;n/d;13;12;41;30;12;10;14;25;8;9;12;6;21;14;10;17;40;25;26;12
16/10/2016;13;11;n/d;18;n/d;10;13;44;29;14;10;14;19;10;11;14;5;17;16;10;16;31;21;26;11
16/10/2016;14;11;12;18;n/d;11;12;31;34;12;11;15;17;10;10;14;7;15;20;16;20;26;n/d;35;8
16/10/2016;15;12;11;20;n/d;15;11;33;22;14;22;13;24;13;9;15;6;17;23;14;17;29;n/d;31;10
16/10/2016;16;12;7;24;n/d;12;12;43;23;14;21;13;23;11;10;20;7;16;21;14;15;34;n/d;27;10
16/10/2016;17;14;11;33;n/d;11;13;46;41;14;18;14;21;19;11;17;9;29;28;16;21;44;n/d;41;11
16/10/2016;18;19;15;29;n/d;20;14;61;45;12;17;18;36;8;16;19;9;23;34;17;17;45;n/d;53;14
16/10/2016;19;16;18;34;n/d;10;21;65;46;12;8;24;38;9;20;23;10;21;37;20;13;52;n/d;47;18
16/10/2016;20;12;15;20;n/d;7;23;30;13;12;6;25;29;6;15;25;13;26;16;24;16;39;27;43;17
16/10/2016;21;6;15;12;n/d;6;20;35;7;5;4;10;19;5;6;13;n/d;22;9;5;10;24;24;8;11
16/10/2016;22;4;12;14;n/d;4;9;35;3;5;5;7;12;5;4;9;n/d;12;10;10;9;18;9;7;5
16/10/2016;23;3;8;11;n/d;4;5;17;8;3;5;5;11;6;2;7;n/d;11;7;6;11;17;8;13;4
16/10/2016;24;3;9;7;n/d;5;6;24;7;6;7;4;7;4;6;6;n/d;14;4;3;18;16;4;11;5
17/10/2016;1;4;9;n/d;n/d;5;6;16;7;5;7;4;6;4;4;5;2;15;1;4;12;13;6;13;6
17/10/2016;2;2;8;n/d;n/d;5;6;17;10;4;4;5;7;3;3;4;3;13;n/d;7;20;13;6;10;9
17/10/2016;3;2;8;15;n/d;6;6;21;8;7;3;6;7;5;5;5;3;16;2;6;12;13;12;17;8
17/10/2016;4;4;8;20;n/d;5;6;27;7;7;7;7;9;9;8;6;5;16;4;4;18;22;10;n/d;5
17/10/2016;5;5;n/d;26;n/d;6;8;30;24;6;6;8;16;7;8;7;n/d;19;17;10;30;29;17;n/d;8
17/10/2016;6;8;n/d;26;n/d;8;11;44;29;6;7;11;23;6;14;9;8;43;26;14;38;31;29;n/d;10
17/10/2016;7;11;n/d;19;n/d;8;12;50;34;14;8;13;28;7;17;13;7;48;34;15;61;42;36;n/d;12
17/10/2016;8;14;n/d;35;n/d;11;17;53;38;17;10;17;44;13;24;19;6;31;34;13;57;44;38;n/d;13
17/10/2016;9;15;17;29;n/d;15;21;59;34;19;9;21;40;8;25;19;7;33;27;17;63;31;32;n/d;14
17/10/2016;10;13;11;32;n/d;13;17;53;37;15;15;21;35;8;32;20;6;28;30;14;29;32;40;26;16
17/10/2016;11;13;13;18;n/d;11;15;54;33;16;10;22;22;7;28;23;7;28;26;17;18;33;31;29;16
17/10/2016;12;10;17;n/d;n/d;17;14;52;24;13;8;17;29;7;22;16;8;26;24;10;25;29;19;20;14
17/10/2016;13;9;14;n/d;n/d;10;14;55;26;14;7;10;28;8;12;14;15;27;29;15;34;28;21;15;14
17/10/2016;14;9;12;20;n/d;8;12;46;23;11;9;9;23;9;18;15;10;29;19;10;40;30;23;28;17
17/10/2016;15;8;8;22;n/d;7;15;51;20;11;10;12;15;5;11;16;6;22;23;8;29;28;24;21;13
17/10/2016;16;9;8;26;n/d;12;11;50;13;11;11;15;20;5;11;14;5;25;26;12;37;27;27;10;13
17/10/2016;17;10;13;37;n/d;15;10;50;15;17;14;14;24;9;13;14;7;28;21;10;50;32;29;10;11
17/10/2016;18;10;15;49;n/d;17;14;52;23;15;14;15;24;16;11;17;5;34;32;28;64;41;32;16;13
17/10/2016;19;13;20;47;n/d;18;18;61;23;15;18;17;29;17;19;19;8;30;29;21;25;42;30;18;18
17/10/2016;20;13;26;48;n/d;23;19;42;31;14;14;18;26;13;26;23;7;31;34;26;24;41;43;44;19
17/10/2016;21;20;24;33;n/d;20;26;45;39;13;11;20;29;15;33;25;9;27;35;17;16;33;37;42;19
17/10/2016;22;24;25;33;n/d;21;33;62;33;12;11;18;29;17;36;22;8;18;30;16;18;35;34;34;22
17/10/2016;23;19;30;24;n/d;17;30;47;23;n/d;14;18;22;10;32;17;8;23;18;17;14;29;27;24;23
17/10/2016;24;15;24;23;n/d;13;26;43;21;n/d;12;18;17;9;13;16;9;15;19;19;14;26;23;25;23
18/10/2016;1;13;19;24;n/d;16;27;33;26;15;16;17;18;10;13;15;12;17;17;14;11;24;26;33;22
18/10/2016;2;16;22;24;n/d;18;20;37;16;13;16;16;15;10;19;15;10;23;17;16;8;27;18;25;18
18/10/2016;3;17;17;24;n/d;14;20;42;18;13;15;17;15;9;15;14;10;20;13;17;7;27;15;44;16
18/10/2016;4;17;22;27;n/d;18;18;59;28;14;12;16;18;12;17;15;9;24;19;21;8;30;22;36;16
18/10/2016;5;17;16;41;n/d;15;19;72;27;16;13;17;28;20;23;17;7;30;23;26;8;36;22;39;20
18/10/2016;6;16;24;43;n/d;18;27;85;42;18;15;18;30;19;47;19;7;41;33;26;13;43;37;53;21
18/10/2016;7;21;27;37;n/d;20;29;87;32;20;15;19;28;22;36;21;5;65;38;32;55;47;45;42;20
18/10/2016;8;26;28;39;n/d;21;34;89;31;26;11;21;32;17;53;29;5;45;39;27;54;44;40;55;26
18/10/2016;9;21;26;34;n/d;14;34;82;33;24;15;24;44;9;43;33;9;32;33;23;59;41;38;61;33
18/10/2016;10;17;26;28;n/d;16;n/d;63;31;22;14;25;29;14;26;28;16;28;35;25;50;36;40;31;36
18/10/2016;11;14;25;27;n/d;11;n/d;57;26;18;13;23;30;10;17;23;10;28;25;16;39;25;34;23;31
18/10/2016;12;12;n/d;25;n/d;10;14;63;17;15;10;13;27;7;18;17;9;21;26;14;33;24;27;17;19
18/10/2016;13;8;11;22;n/d;13;11;53;19;19;9;11;27;6;19;18;8;17;30;13;27;27;27;16;15
18/10/2016;14;9;8;27;n/d;10;10;56;21;17;12;11;28;6;17;14;8;20;27;12;30;28;33;16;12
18/10/2016;15;9;21;25;n/d;7;9;61;19;14;10;11;25;10;12;16;7;17;25;12;31;27;25;18;14
18/10/2016;16;8;17;16;n/d;6;9;37;12;13;5;13;20;8;11;27;7;37;13;14;29;27;17;11;14
18/10/2016;17;6;10;24;n/d;7;9;40;7;12;5;10;18;10;8;13;6;22;19;11;23;27;17;10;10
18/10/2016;18;5;11;25;n/d;10;10;40;15;11;8;9;17;10;6;11;6;23;16;13;11;25;19;13;8
18/10/2016;19;8;9;23;n/d;7;9;43;9;11;10;12;17;10;8;12;5;17;21;10;10;27;17;11;10
18/10/2016;20;10;16;22;n/d;11;11;48;18;8;16;12;14;8;9;14;4;21;16;11;13;32;21;10;13
18/10/2016;21;11;20;25;n/d;15;10;39;17;10;12;14;20;8;9;15;6;16;21;17;12;33;23;14;14
18/10/2016;22;10;16;20;n/d;13;11;43;16;10;13;14;20;9;11;14;7;16;21;11;12;30;23;14;14
18/10/2016;23;11;12;13;n/d;9;11;47;13;9;9;14;15;11;11;13;5;10;16;14;8;25;17;15;12
18/10/2016;24;11;13;16;n/d;9;12;36;15;11;7;14;13;8;8;13;3;10;11;11;14;23;19;10;13
19/10/2016;1;10;14;8;n/d;10;10;31;11;11;12;12;13;6;10;13;7;13;11;9;10;17;15;16;13
19/10/2016;2;9;11;10;n/d;13;11;36;10;11;12;11;14;8;10;12;9;11;14;13;11;21;13;18;12
19/10/2016;3;9;13;14;n/d;13;11;40;17;10;10;10;12;7;10;11;8;16;14;12;8;17;15;13;11
19/10/2016;4;7;11;17;n/d;11;11;44;17;10;12;13;14;6;8;11;8;16;16;10;13;32;15;20;10
19/10/2016;5;8;13;32;n/d;15;10;53;19;12;17;12;21;5;11;11;8;15;13;14;19;27;17;20;11
19/10/2016;6;11;17;38;n/d;14;13;58;23;11;11;13;19;14;16;14;9;18;27;15;23;30;25;18;15
19/10/2016;7;14;22;29;n/d;15;16;57;28;17;12;14;24;14;23;17;9;27;36;21;50;34;33;20;15
19/10/2016;8;15;24;29;n/d;14;20;60;33;17;11;17;30;12;22;21;10;24;42;19;37;37;29;22;19
19/10/2016;9;15;25;28;n/d;17;23;56;25;18;12;20;36;15;23;26;7;27;34;20;45;39;27;26;20
19/10/2016;10;15;22;27;n/d;20;21;58;28;18;12;20;38;10;21;21;8;27;36;18;47;36;35;18;18
19/10/2016;11;13;21;28;n/d;20;19;59;20;18;14;19;34;15;17;n/d;11;22;28;19;45;30;22;21;22
19/10/2016;12;13;18;24;n/d;9;17;57;17;16;14;19;28;13;18;n/d;13;24;36;17;38;31;30;15;20
19/10/2016;13;13;18;23;n/d;14;16;62;16;17;12;n/d;17;12;17;n/d;12;25;30;13;21;36;33;17;20
19/10/2016;14;10;19;21;n/d;14;13;52;14;15;14;n/d;22;9;10;22;8;18;32;11;19;29;29;14;n/d
19/10/2016;15;11;10;21;n/d;13;14;43;13;13;12;18;20;8;11;16;9;18;22;12;29;32;22;15;n/d
19/10/2016;16;8;4;21;n/d;13;10;39;12;10;9;12;23;9;9;12;7;18;23;12;21;17;n/d;13;14
19/10/2016;17;8;11;22;n/d;11;10;47;14;12;6;12;19;12;7;11;10;21;22;14;22;25;22;10;16
19/10/2016;18;10;n/d;25;n/d;11;12;46;22;16;5;14;19;9;15;14;9;25;18;12;18;32;23;11;13
